source_record_id,order_date,customer_id,product_id,product_name,category,region,channel,quantity,unit_price,total_amount
generated-order-00733,2026-01-28,cust-rand-050,prod-103,Portable Projector,electronics,north,physical_store,2,699.60,1399.20
generated-order-00734,2025-07-03,cust-rand-333,prod-105,Smart Speaker,electronics,northeast,marketplace,2,400.60,801.20
generated-order-00735,2025-04-27,cust-rand-332,prod-205,Vacuum Cleaner,home,midwest,phone_sales,3,563.14,
generated-order-00736,2026-01-11,cust-rand-022,prod-203,Air Fryer,home,southeast,online,5,499.64,2498.20
generated-order-00737,2025-06-16,cust-rand-060,prod-205,Vacuum Cleaner,home,southeast,online,4,603.57,2414.28
generated-order-00738,2026-01-27,cust-rand-021,prod-102,Notebook 14,electronics,north,marketplace,1,2995.48,2995.48
generated-order-00739,2025-03-11,cust-rand-043,prod-205,Vacuum Cleaner,home,northeast,marketplace,5,572.05,2860.25
generated-order-00740,2025-02-20,cust-rand-338,prod-105,Smart Speaker,electronics,northeast,online,2,158.01,316.02
generated-order-00741,2025-04-19,cust-rand-213,prod-103,Portable Projector,electronics,north,physical_store,5,921.51,4607.55
generated-order-00742,2025-05-05,cust-rand-318,prod-203,Air Fryer,home,northeast,online,7,300.29,
generated-order-00743,2025-12-21,cust-rand-283,prod-201,Coffee Maker,home,northeast,phone_sales,5,318.22,
generated-order-00744,2025-12-19,cust-rand-029,prod-302,Adjustable Dumbbells,fitness,southeast,online,7,895.75,6270.25
generated-order-00745,2025-01-08,cust-rand-223,prod-402,Standing Desk,furniture,south,online,1,987.28,987.28
generated-order-00746,2025-10-01,cust-rand-068,prod-302,Adjustable Dumbbells,fitness,midwest,online,3,337.75,1013.25
generated-order-00747,2025-12-31,cust-rand-302,prod-501,Backpack,accessories,northeast,phone_sales,5,127.86,639.30
generated-order-00748,2025-03-04,cust-rand-144,prod-203,Air Fryer,home,midwest,phone_sales,8,317.76,2542.08
generated-order-00749,2025-08-05,cust-rand-233,prod-101,Wireless Mouse,electronics,midwest,partner,4,66.95,267.80
generated-order-00750,2026-04-25,cust-rand-249,prod-103,Portable Projector,electronics,midwest,marketplace,2,370.83,741.66
generated-order-00751,2025-06-05,cust-rand-282,prod-403,Bookshelf,furniture,midwest,online,6,285.44,1712.64
generated-order-00752,2026-02-14,cust-rand-170,prod-504,Webcam,accessories,midwest,phone_sales,6,338.61,2031.66
generated-order-00753,2026-04-02,cust-rand-157,prod-201,Coffee Maker,home,northeast,partner,4,226.24,
generated-order-00754,2025-07-07,cust-rand-025,prod-403,Bookshelf,furniture,south,physical_store,7,511.22,3578.54
generated-order-00755,2026-03-29,cust-rand-347,prod-105,Smart Speaker,electronics,north,online,6,316.03,1896.18
generated-order-00756,2025-10-05,cust-rand-143,prod-501,Backpack,accessories,southeast,marketplace,6,218.46,1310.76
generated-order-00757,2025-04-19,cust-rand-252,prod-203,Air Fryer,home,north,physical_store,5,427.23,2136.15
generated-order-00758,2025-11-11,cust-rand-045,prod-302,Adjustable Dumbbells,fitness,south,marketplace,2,791.97,1583.94
generated-order-00759,2025-09-25,cust-rand-243,prod-202,Desk Lamp,home,southeast,partner,5,95.19,475.95
generated-order-00760,2026-02-10,cust-rand-012,prod-204,Blender,home,midwest,phone_sales,4,244.26,
generated-order-00761,2025-04-06,cust-rand-242,prod-103,Portable Projector,electronics,north,phone_sales,8,974.84,7798.72
generated-order-00762,2025-08-22,cust-rand-160,prod-203,Air Fryer,home,north,partner,6,564.21,3385.26
generated-order-00763,2026-02-07,cust-rand-096,prod-403,Bookshelf,furniture,northeast,marketplace,4,320.31,1281.24
generated-order-00764,2025-09-17,cust-rand-317,prod-502,Travel Mug,accessories,northeast,phone_sales,1,39.96,39.96
generated-order-00765,2026-03-11,cust-rand-155,prod-104,Mechanical Keyboard,electronics,midwest,partner,3,441.16,1323.48
generated-order-00766,2025-11-21,cust-rand-203,prod-401,Office Chair,furniture,midwest,partner,2,934.57,
generated-order-00767,2026-04-21,cust-rand-183,prod-303,Protein Blender Bottle,fitness,south,marketplace,2,48.26,96.52
generated-order-00768,2025-10-10,cust-rand-212,prod-403,Bookshelf,furniture,southeast,marketplace,8,366.83,
generated-order-00769,2025-09-10,cust-rand-314,prod-101,Wireless Mouse,electronics,south,partner,7,127.23,890.61
generated-order-00770,2025-05-03,cust-rand-207,prod-104,Mechanical Keyboard,electronics,midwest,partner,4,449.38,
generated-order-00771,2025-11-03,cust-rand-227,prod-104,Mechanical Keyboard,electronics,southeast,phone_sales,8,328.35,2626.80
generated-order-00772,2026-04-26,cust-rand-281,prod-401,Office Chair,furniture,southeast,online,8,511.60,4092.80
generated-order-00773,2025-01-27,cust-rand-329,prod-403,Bookshelf,furniture,south,phone_sales,8,676.64,5413.12
generated-order-00774,2025-03-08,cust-rand-146,prod-205,Vacuum Cleaner,home,southeast,phone_sales,8,292.62,2340.96
generated-order-00775,2025-05-11,cust-rand-193,prod-201,Coffee Maker,home,midwest,physical_store,6,196.97,
generated-order-00776,2025-09-11,cust-rand-280,prod-302,Adjustable Dumbbells,fitness,south,partner,4,468.60,1874.40
generated-order-00777,2025-11-10,cust-rand-023,prod-501,Backpack,accessories,north,partner,7,195.58,1369.06
generated-order-00778,2025-07-29,cust-rand-215,prod-105,Smart Speaker,electronics,north,phone_sales,8,150.74,1205.92
generated-order-00779,2025-10-02,cust-rand-205,prod-502,Travel Mug,accessories,midwest,partner,5,33.09,165.45
generated-order-00780,2025-05-16,cust-rand-205,prod-302,Adjustable Dumbbells,fitness,northeast,phone_sales,5,322.49,1612.45
generated-order-00781,2025-03-11,cust-rand-148,prod-205,Vacuum Cleaner,home,southeast,partner,7,750.65,5254.55
generated-order-00782,2025-12-18,cust-rand-235,prod-402,Standing Desk,furniture,south,physical_store,6,1739.47,10436.82
generated-order-00783,2025-12-21,cust-rand-159,prod-205,Vacuum Cleaner,home,south,partner,7,334.25,2339.75
generated-order-00784,2025-11-18,cust-rand-240,prod-302,Adjustable Dumbbells,fitness,midwest,online,5,336.70,1683.50
generated-order-00785,2025-07-03,cust-rand-133,prod-203,Air Fryer,home,northeast,marketplace,4,277.87,1111.48
generated-order-00786,2025-07-08,cust-rand-122,prod-203,Air Fryer,home,north,partner,3,613.49,1840.47
generated-order-00787,2025-06-04,cust-rand-129,prod-501,Backpack,accessories,north,phone_sales,4,207.08,828.32
generated-order-00788,2026-02-13,cust-rand-291,prod-103,Portable Projector,electronics,midwest,physical_store,1,333.14,333.14
generated-order-00789,2025-09-26,cust-rand-114,prod-402,Standing Desk,furniture,north,marketplace,6,1644.32,
generated-order-00790,2025-09-22,cust-rand-324,prod-402,Standing Desk,furniture,south,phone_sales,8,1732.54,13860.32
generated-order-00791,2025-12-20,cust-rand-042,prod-201,Coffee Maker,home,south,phone_sales,5,188.90,944.50
generated-order-00792,2026-01-16,cust-rand-047,prod-303,Protein Blender Bottle,fitness,north,marketplace,1,26.59,
generated-order-00793,2025-11-16,cust-rand-003,prod-504,Webcam,accessories,north,online,5,338.25,1691.25
generated-order-00794,2025-05-26,cust-rand-017,prod-302,Adjustable Dumbbells,fitness,southeast,phone_sales,1,650.29,650.29
generated-order-00795,2025-12-10,cust-rand-176,prod-202,Desk Lamp,home,midwest,partner,4,125.65,
generated-order-00796,2026-01-19,cust-rand-156,prod-501,Backpack,accessories,northeast,online,2,161.02,
generated-order-00797,2025-08-17,cust-rand-318,prod-501,Backpack,accessories,south,physical_store,5,133.05,665.25
generated-order-00798,2025-08-01,cust-rand-078,prod-504,Webcam,accessories,south,online,4,302.23,1208.92
generated-order-00799,2025-11-03,cust-rand-089,prod-302,Adjustable Dumbbells,fitness,southeast,partner,3,426.79,1280.37
generated-order-00800,2025-06-19,cust-rand-347,prod-101,Wireless Mouse,electronics,midwest,online,4,149.01,596.04
generated-order-00801,2025-09-12,cust-rand-273,prod-102,Notebook 14,electronics,north,marketplace,5,3230.63,16153.15
generated-order-00802,2025-05-12,cust-rand-209,prod-502,Travel Mug,accessories,northeast,marketplace,6,43.81,262.86
generated-order-00803,2025-06-07,cust-rand-036,prod-403,Bookshelf,furniture,midwest,phone_sales,6,484.47,2906.82
generated-order-00804,2025-08-23,cust-rand-154,prod-401,Office Chair,furniture,northeast,online,5,840.34,4201.70
generated-order-00805,2025-06-13,cust-rand-127,prod-203,Air Fryer,home,northeast,marketplace,1,357.34,357.34
generated-order-00806,2025-05-16,cust-rand-057,prod-303,Protein Blender Bottle,fitness,midwest,physical_store,5,34.55,
generated-order-00807,2025-07-17,cust-rand-058,prod-401,Office Chair,furniture,northeast,physical_store,7,1204.73,8433.11
generated-order-00808,2025-06-25,cust-rand-330,prod-402,Standing Desk,furniture,south,partner,1,2017.27,2017.27
generated-order-00809,2025-03-06,cust-rand-145,prod-204,Blender,home,midwest,phone_sales,5,166.75,833.75
generated-order-00810,2025-09-06,cust-rand-016,prod-302,Adjustable Dumbbells,fitness,southeast,physical_store,4,433.05,1732.20
generated-order-00811,2025-12-10,cust-rand-026,prod-403,Bookshelf,furniture,southeast,partner,2,392.43,
generated-order-00812,2025-02-03,cust-rand-002,prod-402,Standing Desk,furniture,northeast,physical_store,4,1151.95,4607.80
generated-order-00813,2025-12-01,cust-rand-274,prod-501,Backpack,accessories,north,phone_sales,5,164.64,823.20
generated-order-00814,2025-02-16,cust-rand-230,prod-205,Vacuum Cleaner,home,southeast,physical_store,6,405.32,
generated-order-00815,2025-09-21,cust-rand-006,prod-101,Wireless Mouse,electronics,south,partner,8,87.20,697.60
generated-order-00816,2025-08-27,cust-rand-074,prod-501,Backpack,accessories,southeast,marketplace,4,133.58,534.32
generated-order-00817,2025-07-27,cust-rand-236,prod-401,Office Chair,furniture,south,marketplace,7,527.19,3690.33
generated-order-00818,2025-08-07,cust-rand-227,prod-402,Standing Desk,furniture,north,online,1,2176.50,2176.50
generated-order-00819,2025-09-10,cust-rand-040,prod-205,Vacuum Cleaner,home,south,partner,6,723.17,4339.02
generated-order-00820,2025-02-05,cust-rand-245,prod-204,Blender,home,northeast,physical_store,5,315.80,1579.00
generated-order-00821,2025-07-26,cust-rand-094,prod-301,Yoga Mat,fitness,southeast,marketplace,2,138.84,277.68
generated-order-00822,2025-12-13,cust-rand-343,prod-301,Yoga Mat,fitness,northeast,partner,8,117.83,942.64
generated-order-00823,2025-09-08,cust-rand-228,prod-203,Air Fryer,home,northeast,online,2,510.73,1021.46
generated-order-00824,2026-02-14,cust-rand-137,prod-205,Vacuum Cleaner,home,midwest,marketplace,6,570.13,3420.78
generated-order-00825,2025-03-20,cust-rand-037,prod-105,Smart Speaker,electronics,northeast,online,2,193.00,
generated-order-00826,2025-10-19,cust-rand-022,prod-205,Vacuum Cleaner,home,southeast,marketplace,1,312.63,312.63
generated-order-00827,2026-01-24,cust-rand-138,prod-103,Portable Projector,electronics,south,phone_sales,2,421.00,
generated-order-00828,2026-03-24,cust-rand-339,prod-402,Standing Desk,furniture,southeast,physical_store,8,681.05,5448.40
generated-order-00829,2025-12-27,cust-rand-309,prod-203,Air Fryer,home,north,online,1,289.04,289.04
generated-order-00830,2025-12-26,cust-rand-138,prod-104,Mechanical Keyboard,electronics,midwest,marketplace,6,262.26,1573.56
generated-order-00831,2025-06-11,cust-rand-017,prod-104,Mechanical Keyboard,electronics,midwest,online,2,376.42,752.84
generated-order-00832,2025-02-02,cust-rand-005,prod-302,Adjustable Dumbbells,fitness,midwest,online,5,437.69,2188.45
generated-order-00833,2025-03-13,cust-rand-073,prod-402,Standing Desk,furniture,south,phone_sales,4,1746.13,6984.52
generated-order-00834,2025-12-29,cust-rand-151,prod-503,Noise Cancelling Headphones,accessories,northeast,marketplace,6,1107.03,
generated-order-00835,2025-04-24,cust-rand-050,prod-401,Office Chair,furniture,midwest,marketplace,2,1291.35,2582.70
generated-order-00836,2025-05-18,cust-rand-079,prod-101,Wireless Mouse,electronics,south,marketplace,2,107.33,214.66
generated-order-00837,2025-08-03,cust-rand-137,prod-203,Air Fryer,home,southeast,physical_store,6,688.99,4133.94
generated-order-00838,2025-01-11,cust-rand-061,prod-403,Bookshelf,furniture,south,phone_sales,1,241.31,241.31
generated-order-00839,2025-10-25,cust-rand-275,prod-104,Mechanical Keyboard,electronics,midwest,phone_sales,6,210.26,1261.56
generated-order-00840,2025-04-28,cust-rand-030,prod-301,Yoga Mat,fitness,north,physical_store,8,143.03,1144.24
generated-order-00841,2025-03-31,cust-rand-198,prod-101,Wireless Mouse,electronics,southeast,physical_store,3,127.56,382.68
generated-order-00842,2025-06-22,cust-rand-087,prod-205,Vacuum Cleaner,home,southeast,partner,3,339.85,1019.55
generated-order-00843,2025-03-16,cust-rand-203,prod-302,Adjustable Dumbbells,fitness,south,partner,2,528.15,1056.30
generated-order-00844,2025-12-20,cust-rand-248,prod-303,Protein Blender Bottle,fitness,northeast,phone_sales,8,49.44,395.52
generated-order-00845,2025-12-16,cust-rand-080,prod-504,Webcam,accessories,south,physical_store,1,245.54,245.54
generated-order-00846,2025-03-07,cust-rand-076,prod-301,Yoga Mat,fitness,southeast,online,1,79.62,79.62
generated-order-00847,2025-01-08,cust-rand-141,prod-402,Standing Desk,furniture,southeast,phone_sales,8,1903.08,15224.64
generated-order-00848,2025-10-06,cust-rand-072,prod-302,Adjustable Dumbbells,fitness,northeast,marketplace,4,928.70,3714.80
generated-order-00849,2026-01-06,cust-rand-316,prod-105,Smart Speaker,electronics,northeast,partner,7,346.52,
generated-order-00850,2025-08-03,cust-rand-229,prod-402,Standing Desk,furniture,northeast,online,8,1010.56,
generated-order-00851,2026-03-19,cust-rand-242,prod-201,Coffee Maker,home,south,physical_store,7,165.98,1161.86
generated-order-00852,2026-01-28,cust-rand-043,prod-402,Standing Desk,furniture,south,online,3,851.73,2555.19
generated-order-00853,2025-09-26,cust-rand-332,prod-102,Notebook 14,electronics,north,partner,3,3345.30,10035.90
generated-order-00854,2025-09-09,cust-rand-018,prod-403,Bookshelf,furniture,northeast,marketplace,1,323.23,323.23
generated-order-00855,2025-04-05,cust-rand-089,prod-402,Standing Desk,furniture,south,marketplace,4,2139.58,8558.32
generated-order-00856,2025-09-07,cust-rand-084,prod-303,Protein Blender Bottle,fitness,south,partner,6,52.41,
generated-order-00857,2025-02-21,cust-rand-341,prod-301,Yoga Mat,fitness,south,physical_store,3,148.43,445.29
generated-order-00858,2025-10-20,cust-rand-311,prod-102,Notebook 14,electronics,southeast,phone_sales,2,2944.50,5889.00
generated-order-00859,2025-03-17,cust-rand-245,prod-403,Bookshelf,furniture,north,marketplace,8,475.39,3803.12
generated-order-00860,2026-03-08,cust-rand-204,prod-503,Noise Cancelling Headphones,accessories,northeast,online,2,1033.63,2067.26
generated-order-00861,2025-11-20,cust-rand-308,prod-303,Protein Blender Bottle,fitness,northeast,online,5,19.20,
generated-order-00862,2026-04-25,cust-rand-216,prod-203,Air Fryer,home,north,online,7,638.36,4468.52
generated-order-00863,2025-02-06,cust-rand-143,prod-102,Notebook 14,electronics,south,physical_store,1,3228.02,3228.02
generated-order-00864,2026-01-09,cust-rand-108,prod-201,Coffee Maker,home,south,phone_sales,6,158.87,953.22
generated-order-00865,2025-03-14,cust-rand-145,prod-201,Coffee Maker,home,north,marketplace,1,201.51,201.51
generated-order-00866,2026-04-13,cust-rand-183,prod-105,Smart Speaker,electronics,south,partner,4,161.58,646.32
generated-order-00867,2025-04-23,cust-rand-308,prod-504,Webcam,accessories,midwest,partner,6,178.39,1070.34
generated-order-00868,2025-01-16,cust-rand-156,prod-205,Vacuum Cleaner,home,south,phone_sales,4,354.26,1417.04
generated-order-00869,2025-05-10,cust-rand-318,prod-201,Coffee Maker,home,southeast,marketplace,1,217.42,217.42
generated-order-00870,2026-02-13,cust-rand-339,prod-204,Blender,home,midwest,physical_store,4,226.82,907.28
generated-order-00871,2025-11-18,cust-rand-244,prod-402,Standing Desk,furniture,southeast,online,6,1961.93,11771.58
generated-order-00872,2025-05-06,cust-rand-206,prod-504,Webcam,accessories,south,partner,6,356.45,2138.70
generated-order-00873,2025-03-22,cust-rand-097,prod-204,Blender,home,midwest,partner,5,215.00,1075.00
generated-order-00874,2026-04-10,cust-rand-227,prod-103,Portable Projector,electronics,northeast,online,4,584.52,2338.08
generated-order-00875,2026-03-07,cust-rand-035,prod-203,Air Fryer,home,north,online,3,299.08,897.24
generated-order-00876,2025-04-10,cust-rand-117,prod-502,Travel Mug,accessories,north,partner,1,56.98,
generated-order-00877,2025-01-16,cust-rand-089,prod-204,Blender,home,north,partner,6,134.93,809.58
generated-order-00878,2025-06-29,cust-rand-199,prod-205,Vacuum Cleaner,home,southeast,phone_sales,4,329.27,
generated-order-00879,2026-03-27,cust-rand-280,prod-105,Smart Speaker,electronics,southeast,phone_sales,1,182.12,182.12
generated-order-00880,2026-03-19,cust-rand-171,prod-103,Portable Projector,electronics,north,partner,8,933.27,7466.16
generated-order-00881,2025-07-15,cust-rand-335,prod-303,Protein Blender Bottle,fitness,north,partner,2,46.87,93.74
generated-order-00882,2025-12-22,cust-rand-230,prod-503,Noise Cancelling Headphones,accessories,north,phone_sales,4,991.83,3967.32
generated-order-00883,2026-01-20,cust-rand-044,prod-203,Air Fryer,home,southeast,partner,3,301.77,
generated-order-00884,2026-04-26,cust-rand-061,prod-103,Portable Projector,electronics,northeast,phone_sales,2,524.55,1049.10
generated-order-00885,2025-04-29,cust-rand-349,prod-203,Air Fryer,home,northeast,partner,2,452.93,905.86
generated-order-00886,2025-09-23,cust-rand-231,prod-203,Air Fryer,home,southeast,phone_sales,6,607.05,3642.30
generated-order-00887,2025-10-02,cust-rand-334,prod-502,Travel Mug,accessories,midwest,partner,2,33.88,67.76
generated-order-00888,2025-06-27,cust-rand-158,prod-102,Notebook 14,electronics,midwest,marketplace,3,3517.52,10552.56
generated-order-00889,2025-06-20,cust-rand-200,prod-403,Bookshelf,furniture,south,phone_sales,3,592.72,1778.16
generated-order-00890,2025-07-23,cust-rand-349,prod-201,Coffee Maker,home,south,partner,1,199.39,199.39
generated-order-00891,2025-11-04,cust-rand-301,prod-103,Portable Projector,electronics,northeast,marketplace,8,606.54,4852.32
generated-order-00892,2025-01-17,cust-rand-216,prod-502,Travel Mug,accessories,midwest,physical_store,4,20.86,83.44
generated-order-00893,2025-05-01,cust-rand-155,prod-501,Backpack,accessories,north,online,3,242.67,728.01
generated-order-00894,2025-03-04,cust-rand-004,prod-504,Webcam,accessories,southeast,partner,7,285.69,
generated-order-00895,2026-04-09,cust-rand-110,prod-102,Notebook 14,electronics,midwest,marketplace,7,2717.37,19021.59
generated-order-00896,2025-11-12,cust-rand-235,prod-201,Coffee Maker,home,southeast,phone_sales,1,221.01,221.01
generated-order-00897,2025-11-21,cust-rand-108,prod-103,Portable Projector,electronics,south,online,6,324.92,1949.52
generated-order-00898,2025-04-06,cust-rand-215,prod-501,Backpack,accessories,northeast,partner,4,150.30,601.20
generated-order-00899,2025-07-18,cust-rand-286,prod-101,Wireless Mouse,electronics,northeast,partner,5,108.34,
generated-order-00900,2025-02-25,cust-rand-285,prod-203,Air Fryer,home,north,marketplace,6,353.31,2119.86
generated-order-00901,2025-02-06,cust-rand-018,prod-103,Portable Projector,electronics,northeast,marketplace,5,848.45,4242.25
generated-order-00902,2025-05-27,cust-rand-288,prod-501,Backpack,accessories,midwest,partner,8,249.36,1994.88
generated-order-00903,2025-09-09,cust-rand-319,prod-102,Notebook 14,electronics,north,physical_store,8,3270.22,
generated-order-00904,2025-06-06,cust-rand-014,prod-303,Protein Blender Bottle,fitness,northeast,partner,5,38.73,193.65
generated-order-00905,2025-05-18,cust-rand-333,prod-401,Office Chair,furniture,midwest,online,8,1098.20,8785.60
generated-order-00906,2025-11-02,cust-rand-334,prod-302,Adjustable Dumbbells,fitness,north,partner,7,371.23,
generated-order-00907,2025-08-11,cust-rand-144,prod-503,Noise Cancelling Headphones,accessories,midwest,partner,2,883.84,1767.68
generated-order-00908,2025-10-09,cust-rand-018,prod-301,Yoga Mat,fitness,north,partner,5,91.83,459.15
generated-order-00909,2025-10-24,cust-rand-037,prod-503,Noise Cancelling Headphones,accessories,northeast,online,3,943.39,2830.17
generated-order-00910,2025-08-04,cust-rand-144,prod-204,Blender,home,south,phone_sales,3,106.19,318.57
generated-order-00911,2025-11-28,cust-rand-051,prod-501,Backpack,accessories,north,marketplace,7,90.21,631.47
generated-order-00912,2026-01-05,cust-rand-212,prod-401,Office Chair,furniture,northeast,partner,3,1111.82,
generated-order-00913,2026-04-22,cust-rand-300,prod-302,Adjustable Dumbbells,fitness,northeast,physical_store,6,680.63,4083.78
generated-order-00914,2025-05-27,cust-rand-015,prod-301,Yoga Mat,fitness,southeast,physical_store,3,136.11,408.33
generated-order-00915,2025-06-19,cust-rand-088,prod-202,Desk Lamp,home,south,phone_sales,6,115.04,690.24
generated-order-00916,2025-07-17,cust-rand-180,prod-502,Travel Mug,accessories,midwest,partner,6,31.76,190.56
generated-order-00917,2025-08-21,cust-rand-140,prod-101,Wireless Mouse,electronics,south,online,1,83.71,83.71
generated-order-00918,2025-12-02,cust-rand-070,prod-401,Office Chair,furniture,southeast,phone_sales,2,485.09,970.18
generated-order-00919,2025-12-20,cust-rand-300,prod-202,Desk Lamp,home,north,phone_sales,3,69.69,
generated-order-00920,2026-01-04,cust-rand-342,prod-502,Travel Mug,accessories,south,partner,5,31.69,158.45
generated-order-00921,2026-01-25,cust-rand-160,prod-105,Smart Speaker,electronics,south,marketplace,3,283.46,850.38
generated-order-00922,2025-09-22,cust-rand-166,prod-202,Desk Lamp,home,north,online,8,142.91,1143.28
generated-order-00923,2025-11-19,cust-rand-043,prod-501,Backpack,accessories,midwest,phone_sales,6,243.48,
generated-order-00924,2026-03-22,cust-rand-005,prod-105,Smart Speaker,electronics,south,marketplace,4,328.70,1314.80
generated-order-00925,2025-04-23,cust-rand-071,prod-401,Office Chair,furniture,northeast,online,5,1370.89,
generated-order-00926,2025-04-07,cust-rand-220,prod-303,Protein Blender Bottle,fitness,north,physical_store,6,49.93,299.58
generated-order-00927,2025-06-18,cust-rand-268,prod-504,Webcam,accessories,midwest,partner,1,219.01,
generated-order-00928,2025-06-12,cust-rand-010,prod-203,Air Fryer,home,northeast,phone_sales,6,340.34,2042.04
generated-order-00929,2025-01-25,cust-rand-003,prod-301,Yoga Mat,fitness,northeast,partner,4,50.52,202.08
generated-order-00930,2025-07-03,cust-rand-284,prod-501,Backpack,accessories,south,phone_sales,3,106.13,318.39
generated-order-00931,2025-07-28,cust-rand-282,prod-205,Vacuum Cleaner,home,northeast,partner,4,686.55,2746.20
generated-order-00932,2025-06-19,cust-rand-293,prod-403,Bookshelf,furniture,southeast,partner,8,736.08,5888.64
generated-order-00933,2026-02-15,cust-rand-229,prod-501,Backpack,accessories,south,partner,6,163.43,980.58
generated-order-00934,2025-03-17,cust-rand-085,prod-104,Mechanical Keyboard,electronics,south,phone_sales,7,350.66,2454.62
generated-order-00935,2025-08-16,cust-rand-160,prod-101,Wireless Mouse,electronics,south,physical_store,1,66.17,66.17
generated-order-00936,2026-03-14,cust-rand-181,prod-503,Noise Cancelling Headphones,accessories,midwest,online,4,1143.59,
generated-order-00937,2025-11-14,cust-rand-005,prod-103,Portable Projector,electronics,south,partner,1,395.75,395.75
generated-order-00938,2025-08-15,cust-rand-271,prod-403,Bookshelf,furniture,southeast,marketplace,8,368.06,2944.48
generated-order-00939,2025-01-05,cust-rand-202,prod-502,Travel Mug,accessories,southeast,physical_store,4,47.06,188.24
generated-order-00940,2026-02-19,cust-rand-047,prod-502,Travel Mug,accessories,south,partner,5,40.67,
generated-order-00941,2026-04-24,cust-rand-253,prod-303,Protein Blender Bottle,fitness,northeast,phone_sales,3,18.76,
generated-order-00942,2025-06-01,cust-rand-245,prod-104,Mechanical Keyboard,electronics,north,marketplace,3,377.32,1131.96
generated-order-00943,2025-07-14,cust-rand-215,prod-303,Protein Blender Bottle,fitness,north,partner,8,20.72,165.76
generated-order-00944,2026-03-29,cust-rand-258,prod-101,Wireless Mouse,electronics,north,online,7,133.23,932.61
generated-order-00945,2025-11-12,cust-rand-315,prod-403,Bookshelf,furniture,south,partner,2,693.57,1387.14
generated-order-00946,2025-04-13,cust-rand-283,prod-202,Desk Lamp,home,northeast,marketplace,7,79.60,557.20
generated-order-00947,2025-11-01,cust-rand-014,prod-401,Office Chair,furniture,north,partner,1,755.96,
generated-order-00948,2026-02-25,cust-rand-311,prod-201,Coffee Maker,home,southeast,marketplace,1,181.97,181.97
generated-order-00949,2025-09-24,cust-rand-095,prod-302,Adjustable Dumbbells,fitness,southeast,marketplace,8,704.85,5638.80
generated-order-00950,2025-05-27,cust-rand-056,prod-205,Vacuum Cleaner,home,south,marketplace,5,569.89,2849.45
generated-order-00951,2025-03-27,cust-rand-314,prod-105,Smart Speaker,electronics,midwest,partner,2,328.14,656.28
generated-order-00952,2025-05-04,cust-rand-233,prod-101,Wireless Mouse,electronics,southeast,partner,4,118.13,472.52
generated-order-00953,2025-03-28,cust-rand-044,prod-503,Noise Cancelling Headphones,accessories,southeast,phone_sales,2,1204.71,2409.42
generated-order-00954,2026-03-02,cust-rand-348,prod-202,Desk Lamp,home,midwest,physical_store,6,109.44,
generated-order-00955,2025-10-31,cust-rand-321,prod-205,Vacuum Cleaner,home,south,marketplace,8,349.47,2795.76
generated-order-00956,2026-03-13,cust-rand-241,prod-203,Air Fryer,home,south,partner,1,313.25,313.25
generated-order-00957,2026-04-21,cust-rand-337,prod-104,Mechanical Keyboard,electronics,southeast,phone_sales,2,454.17,
generated-order-00958,2026-04-13,cust-rand-098,prod-503,Noise Cancelling Headphones,accessories,midwest,marketplace,3,1109.24,
generated-order-00959,2025-12-13,cust-rand-047,prod-502,Travel Mug,accessories,north,partner,5,18.58,92.90
generated-order-00960,2026-02-23,cust-rand-346,prod-202,Desk Lamp,home,north,marketplace,7,147.66,
generated-order-00961,2025-06-17,cust-rand-251,prod-105,Smart Speaker,electronics,northeast,online,4,224.96,899.84
generated-order-00962,2026-02-14,cust-rand-278,prod-301,Yoga Mat,fitness,southeast,online,7,71.46,500.22
generated-order-00963,2025-03-30,cust-rand-140,prod-502,Travel Mug,accessories,south,online,3,56.03,168.09
generated-order-00964,2026-04-19,cust-rand-003,prod-401,Office Chair,furniture,northeast,marketplace,1,596.07,596.07
generated-order-00965,2025-08-03,cust-rand-319,prod-105,Smart Speaker,electronics,midwest,physical_store,1,302.32,302.32
generated-order-00966,2026-03-30,cust-rand-296,prod-401,Office Chair,furniture,north,phone_sales,6,449.19,2695.14
generated-order-00967,2025-07-19,cust-rand-114,prod-205,Vacuum Cleaner,home,north,partner,3,918.98,2756.94
generated-order-00968,2025-12-05,cust-rand-334,prod-102,Notebook 14,electronics,southeast,marketplace,1,3529.96,
generated-order-00969,2025-03-26,cust-rand-308,prod-502,Travel Mug,accessories,north,marketplace,3,31.34,94.02
generated-order-00970,2025-05-16,cust-rand-203,prod-501,Backpack,accessories,south,physical_store,6,257.50,1545.00
generated-order-00971,2026-02-23,cust-rand-317,prod-103,Portable Projector,electronics,north,partner,1,754.54,754.54
generated-order-00972,2026-01-08,cust-rand-065,prod-502,Travel Mug,accessories,north,marketplace,2,48.40,
generated-order-00973,2025-04-13,cust-rand-169,prod-205,Vacuum Cleaner,home,north,phone_sales,3,679.54,
generated-order-00974,2026-04-01,cust-rand-109,prod-403,Bookshelf,furniture,midwest,marketplace,5,363.50,
generated-order-00975,2026-01-26,cust-rand-323,prod-302,Adjustable Dumbbells,fitness,south,physical_store,6,759.34,4556.04
generated-order-00976,2025-12-16,cust-rand-341,prod-102,Notebook 14,electronics,north,online,8,2475.66,19805.28
generated-order-00977,2025-06-16,cust-rand-168,prod-302,Adjustable Dumbbells,fitness,south,marketplace,5,440.29,
